,COD. IPRESS,NOMBRE IPRESS,PRODUCTO/SERVICIO,ENE21,FEB21,MAR21,ABR21,MAY21,JUN21,JUL21,AGO21,SEP21,OCT21,NOV21,DIC21
6802,9641,CLINICA MUNDO SALUD SAC,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,60,60,60,60,60,60,60,60,0,0,0,0
6803,15375,CLINICA SAN PEDRO S.A.C.,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,0,0,0,0
6804,9123,CLINICA ANGLOAMERICANA,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,61,61,61,61,61,61,61,0,0,0,0,0
6805,9660,SEÑOR DE LUREN DE ICA,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,91,91,91,91,91,91,91,91,0,0,0,0
6806,10743,CLINICA STELLA MARIS,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,61.02,61.02,61.02,61.02,61.02,61.02,61.02,61.02,0,0,0,0
6807,10603,CLÍNICA MÉDICA CAYETANO HEREDIA,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,66.87,66.87,66.87,66.87,66.87,66.87,66.87,0,0,0,0,0
6808,9437,CLINICA LIMATAMBO,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,0,59.63,59.62,59.62,59.62,59.62,59.62,59.62,0,0,0,0
6809,18985,CLINICA SANTA MARTHA DEL SUR,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,30.29,30.29,0,0,0,0,0,0,0,0,0,0
6810,9116,CLINICA SAN FELIPE S.A.,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,62.37,62.37,62.37,62.37,62.37,62.37,62.37,0,0,0,0,0
6811,8325,CLINICA CENTENARIO PERUANO JAPONESA,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,0,45.75,45.75,45.75,45.75,0,0,0,0,0,0,0
6812,8281,CLUB DE LA SALUD,SOLU MEDROL 40 mg/mL INYECTABLE PFIZER AMPOLLA X 1 ML x 1 /,0,0,0,59.63,59.63,59.63,0,0,0,0,0,0
6813,11396,ADMINISTRADORA CLINICA TRESA,SOLUBAG 500 mg INYECTABLE MEDIFARMA VIAL x 1 /,0,0,0,0,70.8,70.8,70.8,70.8,0,0,0,0
6814,12671,CLINICA SAN PABLO SEDE HUARAZ,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,118.85,118.85,118.85,118.85,118.85,118.85,118.85,118.85,0,0,0,0
6815,10464,CLINICA ANGLO AMERICANA,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,226.29,226.29,226.29,226.29,226.29,226.29,226.29,0,0,0,0,0
6816,11401,CLINICA SAN JUDAS TADEO,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,179.99,179.99,179.99,179.99,179.99,179.99,179.99,179.99,0,0,0,0
6817,8398,CLINICA EL GOLF,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,198.76,198.76,198.76,198.76,198.76,198.76,198.76,0,0,0,0,0
6818,10581,SANNA/SANCHEZ FERRER S.A.,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,198.3,198.3,198.3,198.3,198.3,198.3,198.3,0,0,0,0,0
6819,14501,CLINICA SAN GABRIEL S.A.C.,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,118.85,118.85,118.85,118.85,118.85,118.85,118.85,0,0,0,0,0
6820,8746,CLINICA GOOD HOPE,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,188.01,188.01,188.01,188.01,188.01,188.01,188.01,188.01,0,0,0,0
6821,8271,CLINICA SAN JUAN BAUTISTA,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,118.85,118.85,0,118.85,118.85,118.85,118.85,118.85,0,0,0,0
6822,15375,CLINICA SAN PEDRO S.A.C.,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,147.09,147.09,147.09,147.09,147.09,147.09,147.09,147.09,0,0,0,0
6823,12854,CLINICA ADVENTISTA ANA STAHL,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,0,0,239.31,239.31,239.31,239.31,239.31,0,0,0,0,0
6824,8398,CLINICA EL GOLF,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,198.76,198.76,198.76,198.76,198.76,198.76,198.76,0,0,0,0,0
6825,9437,CLINICA LIMATAMBO,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,0,226.29,226.29,226.29,226.29,226.29,226.29,226.29,0,0,0,0
6826,9850,CLÍNICA VESALIO,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,238.21,238.21,238.21,238.21,238.21,238.21,238.21,0,0,0,0,0
6827,13373,CLINICA PERUANO AMERICANA S. A.,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,0,0,0,0
6828,9989,CLINICA PADRE LUIS TEZZA,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,0,169.72,169.72,169.72,169.72,169.72,169.72,0,0,0,0,0
6829,23565,UNIDAD MEDICA MALVINAS,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,165,165,165,165,165,165,165,0,0,0,0,0
6830,9886,CLINICA SAN BORJA,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,0,150.92,150.92,169.72,169.72,169.72,169.72,0,0,0,0,0
6831,10883,CLINICA SAN PEDRO,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,194,0,0,194,194,194,194,194,0,0,0,0
6832,12633,CLINICA JAVIER PRADO,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,190.22,190.22,190.22,190.22,190.22,190.22,190.22,190.22,0,0,0,0
6833,9123,CLINICA ANGLOAMERICANA,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,226.29,226.29,226.29,226.29,226.29,226.29,226.29,0,0,0,0,0
6834,9116,CLINICA SAN FELIPE S.A.,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,220.85,220.85,220.85,220.85,220.85,220.85,220.85,0,0,0,0,0
6835,9988,CLINICA SAN PABLO,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,118.85,0,0,0,0,0,0,0,0,0,0,0
6836,8325,CLINICA CENTENARIO PERUANO JAPONESA,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,0,169.72,169.72,169.72,169.72,169.72,169.72,169.72,0,0,0,0
6837,11396,ADMINISTRADORA CLINICA TRESA,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,0,163.34,163.34,163.34,163.34,0,0,0,0,0,0,0
6838,9409,CLINICA RICARDO PALMA,SOLU-MEDROL 500 mg INYECTABLE PFIZER VIAL + SOLVENTE X 8 ML x 1 /,0,126.33,126.33,126.33,126.33,126.33,126.33,126.33,0,0,0,0
6839,19176,CLINICA BOLIVAR S.A.C,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,85,85,85,85,85,85,85,0,0,0,0,0
6840,9850,CLÍNICA VESALIO,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,72,72,72,72,51.2,51.2,51.2,0,0,0,0,0
6841,9886,CLINICA SAN BORJA,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,63.01,63.01,63.01,164.59,164.59,164.59,164.59,0,0,0,0,0
6842,12975,CL ESPECIALIDADES MEDICAS,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,85,50,50,50,60,60,60,0,0,0,0,0
6843,10743,CLINICA STELLA MARIS,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,59.44,59.44,59.44,59.44,59.44,59.44,59.44,59.44,0,0,0,0
6844,25930,CLINICA SANENS,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,46.02,46.02,46.02,46.02,46.02,46.02,46.02,46.02,0,0,0,0
6845,8271,CLINICA SAN JUAN BAUTISTA,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,57.15,57.15,0,57.15,57.15,57.15,57.15,57.15,0,0,0,0
6846,12854,CLINICA ADVENTISTA ANA STAHL,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,0,0,79.75,79.75,79.75,79.75,79.75,0,0,0,0,0
6847,18985,CLINICA SANTA MARTHA DEL SUR,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,57.15,57.15,0,0,0,0,0,0,0,0,0,0
6848,8858,CLINICA ORTEGA,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,67.28,67.28,67.28,67.28,67.28,67.28,67.28,67.28,0,0,0,0
6849,9988,CLINICA SAN PABLO,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,0,57.15,57.15,57.15,57.15,57.15,57.15,57.15,0,0,0,0
6850,18404,CLINICA SAN PABLO TRUJILLO,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,0,0,57.15,57.15,57.15,57.15,57.15,57.15,0,0,0,0
6851,8229,SERVIMEDICOS S.A.C.,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,55.25,55.25,55.25,55.25,55.25,55.25,55.25,0,0,0,0,0
6852,8746,CLINICA GOOD HOPE,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,32.86,32.86,32.86,32.86,32.86,32.86,32.86,32.86,0,0,0,0
6853,27214,CLINICA SAN PABLO AREQUIPA,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,0,0,0,0,0,0,0,57.15,0,0,0,0
6854,9123,CLINICA ANGLOAMERICANA,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,62.85,62.85,62.85,62.85,62.85,62.85,62.85,0,0,0,0,0
6855,10464,CLINICA ANGLO AMERICANA,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,62.85,62.85,62.85,62.85,62.85,62.85,62.85,0,0,0,0,0
6856,9660,SEÑOR DE LUREN DE ICA,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,195,195,195,195,195,195,195,195,0,0,0,0
6857,9409,CLINICA RICARDO PALMA,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,0,0,0,98.8,98.8,98.8,98.8,98.8,0,0,0,0
6858,14501,CLINICA SAN GABRIEL S.A.C.,SOL-U-PRED 500 mg INYECTABLE DISTOLOZA VIAL + SOLVENTE X 8 ML x 1 /,0,57.15,57.15,57.15,57.15,57.15,57.15,0,0,0,0,0
6859,27214,CLINICA SAN PABLO AREQUIPA,SPIVA 1% INYECTABLE HANAI AMPOLLA X 20 ML x 5 /,12.7,0,0,0,0,0,0,0,0,0,0,0
6860,10559,CLINICA DANIEL A. CARRION S.A.C.,SPIVA 1% INYECTABLE HANAI AMPOLLA X 20 ML x 5 /,0,0,0,0,10,10,0,10,0,0,0,0
6861,9850,CLÍNICA VESALIO,SPIVA 1% INYECTABLE HANAI AMPOLLA X 20 ML x 5 /,18.41,18.41,18.41,18.41,18.41,18.41,18.41,0,0,0,0,0
6862,9988,CLINICA SAN PABLO,SUITE TIPO I / SUITE CHICA,594,594,594,594,594,594,594,594,0,0,0,0
6863,18404,CLINICA SAN PABLO TRUJILLO,SUITE TIPO I / SUITE CHICA,0,0,388.89,388.89,388.89,388.89,458.89,458.89,0,0,0,0
6864,12457,CLINICA PROVIDA,SUITE TIPO I / HABITACION INDIVIDUAL,0,0,0,0,250,0,0,250,0,0,0,0
6865,10182,CLINICA JESUS DEL NORTE,SUITE TIPO I / SUITE CHICA,0,0,0,626.97,626.97,626.97,626.97,0,0,0,0,0
6866,9988,CLINICA SAN PABLO,SUITE TIPO II / SUITE CON SOFA CAMA Y SILLON RECLINABLE,594,594,594,594,594,594,594,594,0,0,0,0
6867,9988,CLINICA SAN PABLO,SUITE TIPO II / SUITE PRESIDENCIAL,594,0,594,594,594,594,594,594,0,0,0,0
6868,10182,CLINICA JESUS DEL NORTE,SUITE TIPO II / SUITE CON SOFA CAMA Y SILLON RECLINABLE,0,0,0,626.97,626.97,626.97,626.97,0,0,0,0,0
6869,18404,CLINICA SAN PABLO TRUJILLO,SUITE TIPO II / SUITE CON SOFA CAMA Y SILLON RECLINABLE,0,0,576.13,576.13,576.13,576.13,679.83,679.83,0,0,0,0
6870,16541,HOGAR CLINICA SAN JUAN DE DIOS-CUSCO,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0,0,0,0
6871,16744,CLINICA VALLESUR,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,1.27,1.28,0,1.73,1.85,1.73,1.85,0,0,0,0,0
6872,9144,CLINICA MEDICA ZEGARRA S.A.C.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,0,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0
6873,19049,AUNA CLÍNICA DELGADO,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,1.28,1.27,1.28,1.28,1.28,1.28,1.28,0,0,0,0,0
6874,11339,SAN JOSE,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,0,0,0,0,0,0,2.5,2.5,0,0,0,0
6875,17468,POLICLINICO NIÑO DE LA ESPINA SAC,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,0,0,0,0,0,0,0,2,0,0,0,0
6876,9886,CLINICA SAN BORJA,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,0,0.74,0.74,1.73,1.73,1.73,1.73,0,0,0,0,0
6877,13494,AUNA CLINICA MIRAFLORES,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0
6878,10777,CLINICA VIRGEN DEL PILAR SCRL,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,0,14,14,14,14,14,14,14,0,0,0,0
6879,17634,ONCOSALUD,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,2.3,2.3,2.3,2.3,2.3,2.3,2.3,0,0,0,0,0
6880,15266,CLINICA Y BOTICA SAN JUAN,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,2,2,2,2,2,2,2,0,0,0,0,0
6881,9116,CLINICA SAN FELIPE S.A.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0,0,0,0,0
6882,8746,CLINICA GOOD HOPE,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,0.97,1,0,0,0,0,0,0,0,0,0,0
6883,9660,SEÑOR DE LUREN DE ICA,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0
6884,9250,CLINICA BELLAVISTA,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 10 /,1.28,2.33,1.28,2.09,1.28,1.29,1.29,0,0,0,0,0
6885,25160,CLIN. DANIEL A. CARRION,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,3.5,0,3.5,0,0,0,0,0,0,0,0
6886,23565,UNIDAD MEDICA MALVINAS,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0
6887,8325,CLINICA CENTENARIO PERUANO JAPONESA,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,1.37,1.37,1.37,1.37,1.37,1.37,1.37,0,0,0,0
6888,11396,ADMINISTRADORA CLINICA TRESA,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.32,1.32,1.27,1.27,1.27,0,0,0,0,0,0,0
6889,9116,CLINICA SAN FELIPE S.A.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0,0,0,0,0
6890,13373,CLINICA PERUANO AMERICANA S. A.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,0,0,0,0
6891,10883,CLINICA SAN PEDRO,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,2.09,0,0,2.09,2.09,2.09,2.09,2.09,0,0,0,0
6892,9886,CLINICA SAN BORJA,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,0.74,0.74,1.73,1.73,1.73,1.73,0,0,0,0,0
6893,15875,PROMEDIC,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.2,1.2,1.4,1.4,1.4,1.4,1.4,1.4,0,0,0,0
6894,9886,CLINICA SAN BORJA,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,0.74,0.74,1.73,1.73,1.73,1.73,0,0,0,0,0
6895,13165,CENTRO DE REPOSO SAN JUAN DE DIOS,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,0,0,0,0
6896,10581,SANNA/SANCHEZ FERRER S.A.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1,1,1,1,1,1,1,0,0,0,0,0
6897,10559,CLINICA DANIEL A. CARRION S.A.C.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,0,0,0,0,0,0,3.5,0,0,0,0
6898,15375,CLINICA SAN PEDRO S.A.C.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,0,0,0,0
6899,13165,CENTRO DE REPOSO SAN JUAN DE DIOS,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,0,0,0,0
6900,13164,CLINICA SANTA MARIA DE CHIMBOTE S.A.C.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,2,2,2,2,2,2,2,0,0,0,0
6901,13373,CLINICA PERUANO AMERICANA S. A.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,0,0,0,0
6902,15730,CLINICA SAN JUAN DE DIOS,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.68,1.68,1.39,1.39,1.39,1.39,1.39,0,0,0,0,0
6903,8229,SERVIMEDICOS S.A.C.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,1.19,1.19,1.19,1.83,1.83,1.83,0,0,0,0,0
6904,8151,CLÍNICA METROPOLITANA,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,1.43,1.43,1.43,1.43,1.43,1.43,0,0,0,0,0
6905,11803,CLINICA VIRGEN DEL ROSARIO SRL,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,3,3,3,3,3,3,3,0,0,0,0
6906,9116,CLINICA SAN FELIPE S.A.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0,0,0,0,0
6907,8229,SERVIMEDICOS S.A.C.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.19,1.19,1.19,1.19,0,0,0,0,0,0,0,0
6908,11395,CLINICA VIGO 2000 S. CIVIL DE R.L.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1,1,1,1,1,1,1,1,0,0,0,0
6909,11803,CLINICA VIRGEN DEL ROSARIO SRL,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,3,3,3,3,3,3,3,0,0,0,0
6910,17468,POLICLINICO NIÑO DE LA ESPINA SAC,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,2,2,2,2,2,2,2,2,0,0,0,0
6911,12118,CLÍNICA MONTE HOREB S.A.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,0,0,0,0
6912,10559,CLINICA DANIEL A. CARRION S.A.C.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,3.5,3.5,3.5,0,3.5,3.5,3.5,3.5,0,0,0,0
6913,9683,CLINICA PROSALUD,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,0,1.8,0,1.6,1.6,1.6,1.6,1.6,0,0,0,0
6914,15684,CLINICA GONZALEZ S.A.,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,140,140,140,140,140,140,140,140,0,0,0,0
6915,27488,HOSPITAL DE ESPECIALIDADES MEDICAS,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0
6916,9850,CLÍNICA VESALIO,SUPRACALM 1 g TABLETA TECNOFARMA CAJA COMP x 100 /,2.31,2.31,2.31,2.31,2.31,2.31,2.31,0,0,0,0,0
6917,10581,SANNA/SANCHEZ FERRER S.A.,TELECONSULTA EN LINEA / TELECONSULTA NE LINEA,83.2,83.2,83.2,83.2,83.2,83.2,83.2,0,0,0,0,0
6918,8956,CLINICA DEL INCA,TELECONSULTA EN LINEA / CONSULTA ON LINE DE CARDIOLOGÍA,177,177,177,177,177,177,177,177,0,0,0,0
6919,8258,REJUVENECIMIENTO Y ESTETICA CABANI SRL,TELECONSULTA EN LINEA / CONSULTA MEDICA EN LINEAL PARA LA EVALUACIÓN,80,80,80,80,80,80,80,80,0,0,0,0
6920,18985,CLINICA SANTA MARTHA DEL SUR,TELECONSULTA EN LINEA / TELECONSULTA,38,38,38,38,38,38,38,0,0,0,0,0
6921,12118,CLÍNICA MONTE HOREB S.A.,TELECONSULTA EN LINEA / TELECONSULTA CIRUGIA CARDIOVASCULAR,70,70,70,70,70,70,70,70,0,0,0,0
6922,8024,CLINICA CAYETANO HEREDIA,TELECONSULTA EN LINEA / SEGUIMIENTO CUARENTENA,0,40,40,40,40,40,40,0,0,0,0,0
6923,12118,CLÍNICA MONTE HOREB S.A.,TELECONSULTA EN LINEA / TELECONSULTA PSICOLOGIA,70,70,70,70,70,70,70,70,0,0,0,0
6924,8956,CLINICA DEL INCA,TELECONSULTA EN LINEA / CONSULTA ONLINE DE NEUMOLOGÍA,177,177,177,177,177,177,177,177,0,0,0,0
6925,11466,CLINICA ISABEL,TELECONSULTA EN LINEA / TELECONSULTA EN LINEA,40,40,40,40,40,40,40,40,0,0,0,0
6926,10603,CLÍNICA MÉDICA CAYETANO HEREDIA,TELECONSULTA EN LINEA / TELECONSULTA EN LÍNEA,59,59,59,0,0,0,0,0,0,0,0,0
6927,13727,INSTITUTO MEDICO ESPECIALIZADO EN DIABETES,TELECONSULTA EN LINEA / TELECONSULTA EN LINEA,50,50,50,50,50,50,50,50,0,0,0,0
6928,10439,CENTRO CLINICO JESUS MARIA,TELECONSULTA EN LINEA / TELECONSULTA EN LINEA,0,50,50,50,50,50,50,50,0,0,0,0
6929,25575,CENTRO CLÍNICO SAN NICOLAS,TELECONSULTA EN LINEA / TELECONSULTA EN LINEA,0,50,50,50,50,50,50,50,0,0,0,0
6930,18180,CLINICA SANTA PATRICIA,TELECONSULTA EN LINEA / TELECONSULTA PACIENTES QUE REQUIEREN EVALUACION,70,70,70,70,70,70,70,0,0,0,0,0
6931,12118,CLÍNICA MONTE HOREB S.A.,TELECONSULTA EN LINEA / TELECONSULTA INFECTOLOGIA,100,100,100,100,100,100,100,100,0,0,0,0
6932,12118,CLÍNICA MONTE HOREB S.A.,TELECONSULTA EN LINEA / TELECONSULTA DERMATOLOGIA,80,80,80,80,80,80,80,80,0,0,0,0
6933,13727,INSTITUTO MEDICO ESPECIALIZADO EN DIABETES,TELECONSULTA EN LINEA / TELECONSULTA EN LINEA,50,50,50,50,50,50,50,50,0,0,0,0
6934,11950,CLINICA CHORRILLOS,TELECONSULTA EN LINEA / TELECONSULTA EN LINEA POR MEDICINA GENERAL,0,40,40,40,40,40,25,0,0,0,0,0
6935,24304,rinofacial,TELECONSULTA EN LINEA / CONSULTA VIRTUAL DE NEUMOLOGIA,70,70,70,70,70,70,70,70,0,0,0,0
6936,8956,CLINICA DEL INCA,TELECONSULTA EN LINEA / CONSULTA ON LINE PARA DIAGNOSTICO DE COVID-19,150,150,150,150,150,150,150,150,0,0,0,0
6937,8956,CLINICA DEL INCA,TELECONSULTA EN LINEA / CONSULTA ONLINE DE MEDICINA INTERNA,177,177,177,177,177,177,177,177,0,0,0,0
6938,12907,SANNA - CLINICA DEL SUR,TELEMEDICINA / CONSULTA AMBULATORIA TELEMEDICINA PARTICULAR,0,80,80,80,80,80,80,0,0,0,0,0
6939,8398,CLINICA EL GOLF,TELEMEDICINA / CONSULTA AMBULATORIA TELEMEDICINA PARTICULAR,0,0,80,80,80,80,80,0,0,0,0,0
6940,8325,CLINICA CENTENARIO PERUANO JAPONESA,TELEMEDICINA / TELECONSULTA,60,60,60,60,60,60,60,60,0,0,0,0
6941,24173,OXIGEN MEDICAL NETWORK,TELEMEDICINA / ORIENTACION MEDICA MEDIANTE LLAMADA TELEFONICA O VIDEO,0,0,0,0,0,0,0,0,0,0,0,0
6942,10439,CENTRO CLINICO JESUS MARIA,TELEMEDICINA / TELEMEDICINA,0,50,50,50,50,50,50,50,0,0,0,0
6943,9886,CLINICA SAN BORJA,TELEMEDICINA / CONSULTA AMBULATORIA POR TELEMEDICINA,0,250.01,250.01,80,80,80,80,0,0,0,0,0
